timestamp,inlet_temp,fan_ratio,cpu_load,gpu_load,mem_load,cpu_power,gpu_power,fan_power,has_gpus
2025-04-22 14:10:03,23.15,2.8783614220289278,27.626183600000005,1.0621918571428555,3.1217888300000047,13390.07278977024,629.1373665301762,690.8067412869426,1
2025-04-22 14:10:03,23.15,2.787043138172052,3.2879010717647135,1.966651499999993,1.071439476249998,11169.486833146097,725.484544139588,668.8903531612925,1
2025-04-22 14:10:03,23.15,2.8246087957245827,10.101488280000005,4.232753000000002,2.4751900849999946,11791.147628285951,882.7737263663603,677.9061109738998,1
2025-04-22 14:10:03,23.15,2.7960574360054413,4.321061586363635,1.81721433333333,2.7033341283333354,11263.750745441277,729.3423911136952,671.0537846413059,1
2025-04-22 14:10:03,23.15,2.790471765324166,5.762394029999996,0.3199805999999967,1.2004435999999987,11870.0579286112,594.9347350287877,697.6179413310415,1
2025-04-22 14:10:03,23.15,2.9042811778681106,33.23485097333333,1.989752000000002,3.818981547999996,13901.798627045377,701.025567685663,697.0274826883465,1
2025-04-22 14:10:03,23.15,2.7888356175568987,3.5740543105882274,1.9831570000000056,1.2690075425000031,11195.594996811173,726.7518158502064,669.3205482136557,1
2025-04-22 14:10:03,23.15,2.825350660155944,10.168990776000006,4.2801316666666676,2.5673408566666693,11797.306448017,886.342120909966,678.0841584374266,1
2025-04-22 14:10:03,23.15,2.7980922481233956,4.403916380909094,2.1463810000000003,2.8591672116666693,11271.310284327934,754.540369625734,671.542139549615,1
2025-04-22 14:10:03,23.15,2.792561984424562,6.175536452,0.3373721000000046,1.3532266362500014,11909.322984398079,596.3555266887187,698.1404961061405,1
2025-04-22 14:10:03,23.15,2.9082866232456106,34.30284545333333,1.989752000000002,3.868785778000005,13999.240734609406,701.025567685663,697.9887895789466,1
2025-04-22 14:10:03,23.15,2.7961855114602425,4.284610239999996,2.0294971666666584,2.563244628749999,11260.424982921217,730.3086601064856,671.0845227504582,1
2025-04-22 14:10:03,23.15,2.842860425536333,12.698087711999992,5.104904999999993,4.099916739999996,12028.057205902538,948.2027220128739,682.2865021287199,1
2025-04-22 14:10:03,23.15,2.8044395864882823,4.865139667272729,2.1231896666666707,4.192485500000003,11313.391559018495,752.7677147998143,673.0655007571877,1
2025-04-22 14:10:03,23.15,2.799503294533166,6.977800646000003,0.4684556000000043,2.356988739999997,11985.57017339584,607.0564244090777,699.8758236332915,1
2025-04-22 14:10:03,23.15,2.906249784644039,34.72152137333333,1.0621918571428555,3.8092499260000037,14037.440055668734,629.1373665301762,697.4999483145693,1
2025-04-22 14:10:03,23.15,2.7966334939583635,4.369568148235301,2.0290805000000014,2.603721758749998,11268.176406535953,730.2766860116109,671.1920385500073,1
2025-04-22 14:10:03,23.15,2.842466600300416,13.244657479999994,4.257491999999995,4.290855255,12077.925357023229,884.6371831447359,682.1919840720998,1
2025-04-22 14:10:03,23.15,2.8087532132697217,5.015643920000002,2.58442766666667,4.784546069999997,11327.123326230529,787.9475617125017,674.1007711847332,1
2025-04-22 14:10:03,23.15,2.8034900843875414,7.286379916000005,0.9142641000000026,2.7151934875000006,12014.89754721664,643.3454483777944,700.8725210968853,1
2025-04-22 14:10:03,23.15,2.913246465332761,35.94506778,1.0621918571428555,4.538265572000004,14149.074472138751,629.1373665301762,699.1791516798627,1
2025-04-22 14:10:03,23.15,2.804244188333931,5.069426023529411,2.748668666666674,3.308190426250003,11332.030319305184,785.3026160461102,673.0186052001436,1
2025-04-22 14:10:03,23.15,2.861956088269166,14.223410239999998,7.034994666666668,5.973526703333336,12167.225192841215,1091.088838026496,686.8694611845998,1
2025-04-22 14:10:03,23.15,2.836035401822928,5.797246748181814,6.9064699999999934,7.294534923333328,11398.435517709311,1110.1194346919303,680.6484964375029,1
2025-04-22 14:10:03,23.15,2.822045801491791,8.399374767999994,3.0693325999999956,4.625469792500008,12120.676577950719,816.5384855026351,705.5114503729477,1
2025-04-22 14:10:03,23.15,2.9435009642116103,41.14592069333333,2.4138989999999985,6.428821481999999,14623.591970586622,733.6804439410544,706.4402314107865,1
2025-04-22 14:10:03,23.15,2.805706877313112,5.077309124705875,2.9385800000000017,3.5185882649999987,11332.749560843564,799.7606084931558,673.3696505551469,1
2025-04-22 14:10:03,23.15,2.8665069487904433,14.944459283999997,7.276858666666669,6.280621246666669,12233.012553937304,1108.8122831338667,687.9616677097065,1
2025-04-22 14:10:03,23.15,2.839406306794608,5.79373662636364,7.804085333333338,7.341147378333335,11398.115259810813,1175.3936306718472,681.4575136307059,1
2025-04-22 14:10:03,23.15,2.8284936425415204,9.142166813999996,3.7120932000000035,5.039314648750006,12191.271534002559,867.4935734922582,707.1234106353802,1
2025-04-22 14:10:03,23.15,2.9491465688340313,42.327089566666665,2.579842285714286,6.657226892000007,14731.359928719357,746.419546861985,707.7951765201675,1
2025-04-22 14:10:03,23.15,2.812999213618889,5.2727600999999975,4.609131666666675,3.687656220000008,11350.58219510784,925.8027280765266,675.1198112685331,1
2025-04-22 14:10:03,23.15,2.864521024756416,14.975676384000005,6.906653000000006,6.065398454999995,12235.860752193945,1081.6678747300043,687.4850459415397,1
2025-04-22 14:10:03,23.15,2.8406367660655043,5.852847477272722,8.324004000000002,7.1055018433333315,11403.5084392704,1212.9537676363339,681.7528238557211,1
2025-04-22 14:10:03,23.15,2.827747193354603,9.315938267999998,3.201122299999997,5.1682026937500085,12207.786772990718,827.0120120365247,706.9367983386509,1
2025-04-22 14:10:03,23.15,2.955629591915674,43.16847996666666,3.2974245714285644,6.9074699499999985,14808.127042590719,801.2705711461056,709.3511020597617,1
2025-04-22 14:10:03,23.15,2.8211423051532774,5.568386041176478,6.239810499999995,4.0338421062499945,11377.554632979276,1046.9099446238395,677.0741532367865,1
2025-04-22 14:10:03,23.15,2.8680316954128884,15.107944656000008,7.525513333333341,6.293991893333333,12247.928697701991,1126.9917296432527,688.3276068990932,1
2025-04-22 14:10:03,23.15,2.839553642069532,5.833995617272727,8.390225333333339,6.755865208333331,11401.788425726976,1217.7248030477613,681.4928740966877,1
2025-04-22 14:10:03,23.15,2.822103891162874,9.253167304000003,2.3450663999999963,4.512154527500006,12201.821020572159,758.7398521410034,705.5259727907187,1
2025-04-22 14:10:03,23.15,2.958753678661134,43.474077753333326,3.825194714285707,6.9459401820000055,14836.009295689724,841.3699731542625,710.1008828786722,1
2025-04-22 14:10:03,23.15,2.82447510089377,5.643705018823521,6.7813858333333314,4.347030327499997,11384.426615989427,1086.7207852675197,677.8740242145047,1
2025-04-22 14:10:03,23.15,2.869556616765833,15.357411340000008,7.412841333333328,6.5827566566666675,12270.689638803455,1118.7593565565262,688.6935880237999,1
2025-04-22 14:10:03,23.15,2.8303632190930927,5.800904714545455,6.227502666666662,6.3869095750000024,11398.769264707582,1060.380119402567,679.2871725823422,1
2025-04-22 14:10:03,23.15,2.815710387628416,8.817328871999997,1.3361459999999965,4.172679814999992,12160.39893599488,677.5394987733023,703.927596907104,1
2025-04-22 14:10:03,23.15,2.9597382593979042,43.74093524,4.1026131428571455,6.676430984000007,14860.356945801215,862.3662677843358,710.337182255497,1
2025-04-22 14:10:03,23.15,2.824548025991534,5.338246657647063,7.202274833333338,4.2519508787499944,11356.557083849064,1117.5208677105381,677.891526237968,1
2025-04-22 14:10:03,23.15,2.8639600936061105,14.948824779999995,6.848669666666675,5.993694466666663,12233.410854807553,1077.4078789163468,687.3504224654665,1
2025-04-22 14:10:03,23.15,2.836521332134128,5.861768605454549,7.925812000000007,6.346279525000003,11404.322388731904,1184.203664425286,680.7651197121907,1
2025-04-22 14:10:03,23.15,2.820229993442625,8.913679707999995,2.3759348000000045,4.297825522500006,12169.556119448318,761.2115772020653,705.0574983606562,1
2025-04-22 14:10:03,23.15,2.961570087957071,43.68130252,4.658675142857143,6.691209673999998,14854.916151840765,904.2836299030782,710.776821109697,1
2025-04-22 14:10:03,23.15,2.8269285367868577,5.157396032941178,8.20943383333334,4.089971097500002,11340.0565622119,1190.7352248151094,678.4628488288461,1
2025-04-22 14:10:03,23.15,2.865731580725138,15.302943580000006,7.051343666666658,5.931270164999999,12265.720087529473,1092.2881306475308,687.7755793740332,1
2025-04-22 14:10:03,23.15,2.8408719355738383,5.933758927272733,8.876712666666663,6.5375104266666675,11410.89067051008,1252.6855539877047,681.809264537721,1
2025-04-22 14:10:03,23.15,2.8207394091894575,8.742252821999994,2.6749415,4.312408242500005,12153.26370820288,785.1154370215501,705.1848522973644,1
2025-04-22 14:10:03,23.15,2.9658831283544598,44.114377966666666,5.161667142857141,6.958781407999995,14894.429262673919,942.0090414959475,711.8119508050703,1
2025-04-22 14:10:03,23.15,2.8236647945390945,4.928777114117641,7.783396333333334,3.833815726249995,11319.19773784871,1159.8483895414902,677.6795506893827,1
2025-04-22 14:10:03,23.15,2.861923912497916,14.984123739999996,6.768688999999995,5.470139584999997,12236.631475439615,1071.5279588740755,686.8617389994998,1
2025-04-22 14:10:03,23.15,2.8459384896856936,5.949822440000002,10.425696666666662,6.38638499166666,11412.356279709697,1362.9696492184648,683.0252375245665,1
2025-04-22 14:10:03,23.15,2.8200141373708534,7.980426347999995,3.2665299,4.28024487875,12080.859720113918,832.2050876271607,705.0035343427134,1
2025-04-22 14:10:03,23.15,2.96007161127992,43.88518091333333,4.334465285714292,6.393361600000004,14873.517690243069,879.8710206721387,710.4171867071808,1
2025-04-22 14:10:03,23.15,2.823898381076378,4.71333513058823,8.035979499999996,3.861861483749999,11299.541155978659,1178.1748471256124,677.7356114583306,1
2025-04-22 14:10:03,23.15,2.8581541942431934,13.393484979999995,7.829881333333333,4.947571615000003,12091.50413999923,1149.1873069489254,685.9570066183666,1
2025-04-22 14:10:03,23.15,2.849244237003863,5.810702423636368,11.511741333333344,6.361994476666672,11399.663192008702,1439.374814390552,683.818616880927,1
2025-04-22 14:10:03,23.15,2.8181978287613743,7.4963626479999945,3.3710863000000013,4.1528753574999975,12034.85430606592,840.4995780627056,704.5494571903436,1
2025-04-22 14:10:03,23.15,2.9440856510083093,40.9656107,3.4750002857142914,5.711198598000003,14607.14077529088,814.7854054173031,706.5805562419941,1
2025-04-22 14:10:03,23.15,2.8173123067161145,4.1783893917647,7.042348000000004,3.552464482499999,11250.733562681582,1105.8319084726115,676.1549536118675,1
2025-04-22 14:10:03,23.15,2.855419970393027,12.795006676000003,7.82207866666666,4.790813371666664,12036.899937107559,1148.6190921171547,685.3007928943266,1
2025-04-22 14:10:03,23.15,2.8456742285398477,5.662651091818182,10.97269666666667,6.052809043333327,11386.155225375744,1401.545532457788,682.9618148495634,1
2025-04-22 14:10:03,23.15,2.8164219548713327,7.315330031999998,3.5411158,3.6682857599999985,12017.648966241279,853.970170854266,704.105488717833,1
2025-04-22 14:10:03,23.15,2.940565189383055,39.61519892666667,3.692397999999993,5.8617582499999985,14483.931365750781,831.299447587169,705.7356454519331,1
2025-04-22 14:10:03,23.15,2.818274840812547,4.263522315294112,7.16979116666666,3.6085025587500055,11258.500954411727,1115.1480672861585,676.3859617950111,1
2025-04-22 14:10:03,23.15,2.8596636437482217,11.349195223999995,10.248787333333325,4.994197093333338,11904.986413525401,1323.3866597092106,686.3192744995732,1
2025-04-22 14:10:03,23.15,2.8453950806740145,5.6124928218181855,10.883388666666672,6.114373583333339,11381.578865074176,1395.2603024538096,682.8948193617634,1
2025-04-22 14:10:03,23.15,2.8185110632915826,7.322866488,3.7600181000000017,4.024854004999997,12018.36523101952,871.2801778624007,704.6277658228956,1
2025-04-22 14:10:03,23.15,2.949165635787555,40.56638810666667,4.298519000000007,6.704572648000001,14570.716344631293,877.1596385746838,707.7997525890132,1
2025-04-22 14:10:03,23.15,2.813063881424105,3.8379295435294116,6.716009500000003,3.0336557725000057,11219.670550864354,1081.925744012473,675.1353315417851,1
2025-04-22 14:10:03,23.15,2.8694025876471385,11.367980368000003,12.864066666666663,5.077977425000002,11906.70034000773,1507.4792477580181,688.656621035313,1
2025-04-22 14:10:03,23.15,2.8417092849264134,5.124909196363641,11.144648666666663,5.31210304666667,11337.092515221502,1413.632767783114,682.0102283823392,1
2025-04-22 14:10:03,23.15,2.8117382824657495,6.545528437999994,2.8014057999999977,3.8707259850000084,11944.48702274752,795.2045874578359,702.9345706164374,1
2025-04-22 14:10:03,23.15,2.944579420382,38.61620458,4.684362999999995,6.989038107999994,14392.784719951871,906.2146599214564,706.6990608916799,1
2025-04-22 14:10:03,23.15,2.801615793909981,3.6446554070588215,4.4731025,2.27502178875,11202.036527891392,915.6149535931872,672.3877905383954,1
2025-04-22 14:10:03,23.15,2.860148569165166,9.196550443999993,12.837859333333332,4.693097896666671,11708.582548029848,1505.655727927718,686.4356565996397,1
2025-04-22 14:10:03,23.15,2.8372409046338376,4.637077097272731,10.664741333333325,5.032852630000003,11292.58349503181,1379.8511635266639,680.937817112121,1
2025-04-22 14:10:03,23.15,2.808107649904625,5.6832609660000015,2.9886120000000007,3.532587472499999,11862.537122208638,810.11688217098,702.0269124761561,1
2025-04-22 14:10:03,23.15,2.9280307747616026,34.68776910666666,4.102228428571428,6.881381468000007,14034.360552861694,862.3371896085738,702.7273859427846,1
2025-04-22 14:10:03,23.15,2.8006866651807774,3.681929161176462,4.123043499999994,2.328515296250007,11205.437325579082,889.3365044296793,672.1647996433866,1
2025-04-22 14:10:03,23.15,2.863137115167999,9.449812112,13.264538666666661,4.847169733333334,11731.689737399502,1535.291747713934,687.1529076403199,1
2025-04-22 14:10:03,23.15,2.8344100259436487,4.09587273454545,10.586210333333327,4.862575335000002,11243.204874903551,1374.3092705828558,680.2584062264755,1
2025-04-22 14:10:03,23.15,2.805750294622895,5.266801042000006,2.8388908000000015,3.440902006249998,11822.956771031677,798.1927053885543,701.4375736557238,1
2025-04-22 14:10:03,23.15,2.912369549896182,31.546956873333333,3.699924142857136,6.053923605999997,13747.797869991935,831.8705308756423,698.9686919750836,1
2025-04-22 14:10:03,23.15,2.797512637050373,3.041303576470596,4.142257500000008,2.0641515887499917,11146.987672231455,890.7811630236654,671.4030328920895,1
2025-04-22 14:10:03,23.15,2.840518508060555,7.526392720000004,9.819988000000004,3.9029703666666684,11556.200029544449,1292.7868204220772,681.7244419345332,1
2025-04-22 14:10:03,23.15,2.8285949786836357,3.21522336636363,10.53835166666666,4.168279483333329,11162.855835589631,1370.9299783537622,678.8627948840726,1
2025-04-22 14:10:03,23.15,2.8018382769023535,4.218871983999998,3.102956500000005,3.133039488750001,11723.361593359361,819.2118995859677,700.4595692255884,1
2025-04-22 14:10:03,23.15,2.8900371934300626,26.498934713333327,3.501848571428565,5.067735811999999,13287.224404948991,816.8267412583232,693.608926423215,1
2025-04-22 14:10:03,23.15,2.813040151997677,2.5380291717647068,8.980251500000008,2.062691978750008,11101.069720785135,1246.3101188614846,675.1296364794425,1
2025-04-22 14:10:03,23.15,2.8293397277794434,7.0322054800000044,7.574294333333341,3.523191659999999,11511.111176466431,1130.5532350295282,679.0415346670666,1
2025-04-22 14:10:03,23.15,2.83596676207611,2.2844171599999985,14.096011333333328,3.5986679,11077.930566610943,1618.231424694585,680.6320228982665,1
2025-04-22 14:10:03,23.15,2.796406872466666,3.443984110000005,2.8801242,2.615018889999992,11649.7162498144,801.4783694075381,699.1017181166665,1
2025-04-22 14:10:03,23.15,2.8794723451909676,23.535589993333332,3.3336897142857134,5.250909648000001,13016.853574047744,804.0325054720147,691.0733628458322,1
2025-04-22 14:10:03,23.15,2.8151189018582925,2.053396902352945,10.263746833333338,1.8439451550000014,11056.852647935637,1337.981948192276,675.62853644599,1
2025-04-22 14:10:03,23.15,2.813164932169333,5.801038723999998,4.957477000000002,2.857279299999997,11398.781491515801,937.180867337259,675.1595837206398,1
2025-04-22 14:10:03,23.15,2.8336978649581432,2.0475224972727304,14.046883666666663,3.2515096383333364,11056.316676615166,1614.869241836157,680.0874875899544,1
2025-04-22 14:10:03,23.15,2.794326124326791,2.936132887999993,3.0179935,2.4043269125000006,11601.450069675519,812.4548646701536,698.5815310816977,1
2025-04-22 14:10:03,23.15,2.8507925058281978,16.507274006666666,3.283335285714283,4.325903961999996,12375.601268729853,800.1972769656522,684.1902013987674,1
2025-04-22 14:10:03,23.15,2.8224580265971255,2.5461305435294084,11.727403,1.9356831812500057,11101.808876982752,1441.228143279861,677.3899263833101,1
2025-04-22 14:10:03,23.15,2.820861654078777,6.703463283999998,6.608815666666658,2.4514384666666715,11481.117264490904,1059.7613748503484,677.0067969789066,1
2025-04-22 14:10:03,23.15,2.826770805353661,2.003996932727274,12.473281000000004,2.935504956666664,11052.345473746944,1506.4023154008719,678.4249932848786,1
2025-04-22 14:10:03,23.15,2.8017612540329577,4.303233206000004,3.363050499999997,2.767089512500006,11731.37928389824,839.8623933325762,700.4403135082393,1
2025-04-22 14:10:03,23.15,2.8542841026765706,18.08793988,3.2875521428571473,3.715420352000001,12519.818693947393,800.5185242325217,685.028184642377,1
2025-04-22 14:10:03,23.15,2.8259659438250417,2.5322413435294155,12.956915999999996,1.6990130262499952,11100.541648597471,1526.917928188406,678.2318265180102,1
2025-04-22 14:10:03,23.15,2.824012442856055,6.686389632000006,7.431109666666676,2.5255080100000002,11479.559491800268,1120.09471765109,677.7629862854533,1
2025-04-22 14:10:03,23.15,2.823406860920113,1.9893755836363627,11.436647666666659,3.0479844483333363,11051.011445250046,1434.1158392017978,677.617646620827,1
2025-04-22 14:10:03,23.15,2.8031986054412696,4.412102668000007,3.618800199999998,2.8035916737499975,11741.726237566721,860.1173595576344,700.7996513603176,1
2025-04-22 14:10:03,23.15,2.8513743667266653,17.31551836,3.483573999999992,3.4798006800000003,12449.344190337024,815.4373418493993,684.3298480143999,1
2025-04-22 14:10:03,23.15,2.817629812107499,2.2385084999999996,11.076854000000006,1.5464455300000008,11073.741933926398,1395.5064696142133,676.2311549057998,1
2025-04-22 14:10:03,23.15,2.8120315907643048,3.622391140000007,7.619870333333324,2.0572522283333337,11200.005171787776,1133.8792840327983,674.8875817834331,1
2025-04-22 14:10:03,23.15,2.8162268271659463,1.6842376536363601,10.16073933333333,2.6253003616666684,11023.171148737536,1344.2154086500284,675.8944385198272,1
2025-04-22 14:10:03,23.15,2.8011261682079165,3.990913839999994,3.711056099999996,2.554170025000003,11701.696451353599,867.4116116246897,700.281542051979,1
2025-04-22 14:10:03,23.15,2.8473959218286264,16.225031426666668,3.915209142857147,3.028388777999993,12349.849907318785,848.1888186899964,683.3750212388703,1
2025-04-22 14:10:03,23.15,2.8207317171392354,1.4602283399999962,12.820323333333326,1.4469042724999963,11002.732897376254,1517.4444025569546,676.9756121134164,1
2025-04-22 14:10:03,23.15,2.8068774985426663,3.3573314640000027,6.824849333333343,1.6789815866666686,11175.821551045017,1075.6571453640295,673.6505996502398,1
2025-04-22 14:10:03,23.15,2.8077772382623603,0.9865345299999965,8.999783999999995,2.125934008333328,10959.513832061952,1261.5051501919893,673.8665371829665,1
2025-04-22 14:10:03,23.15,2.796392905195916,3.054401952,3.5361200000000053,2.3447074050000083,11612.690361518078,853.5746939555338,699.0982262989791,1
2025-04-22 14:10:03,23.15,2.8268497501182055,10.880675653333334,3.9643058571428553,2.5898324759999958,11862.239437529086,851.9055435288843,678.4439400283693,1
2025-04-22 14:10:03,23.15,2.8318564066468404,1.5063473400000058,15.701368833333335,1.6243042862500077,11006.940721145855,1714.8729967780569,679.6455375952415,1
2025-04-22 14:10:03,23.15,2.80380448971936,2.9678808480000005,6.4493813333333305,1.5863163450000015,11140.288699962162,1048.009514965761,672.9130775326466,1
2025-04-22 14:10:03,23.15,2.80096302734481,1.5922871372727305,6.287610666666675,2.330714478333333,11014.781730745342,1064.7962773894142,672.2311265627544,1
